Product Name,Brand,Category,Cantidad de Búsquedas,Término de Búsqueda,Price,Avg. Price per Mo,Net Margin,LQS,# of Reviews,Rating,Min. Price,Net,FBA Fees,Score for PL,Score for Reselling,# of Sellers,Rank,Avg. BSR per Mo,Inventory,Est. Sales,Est. Revenue,Page Sales Share,Page Rev. Share,Rev. per Review,Profit Potential,Available from,Best Seller in ,A+,Weight,Seller Type,Variants,ASIN,URL
Salerm Cosmetics 21 Shampoo by Salerm 300 ml/ 10.1 Fl oz by Salerm Cosmetics,SALERM,Belleza,1,Proteina Cosmetica,266.44,217.57,,82,628,4.6,266.44,160.1,106.34,4,4,7,4414,3667,5,100,26644,0%,0%,64,2668.33,1/25/2016,,FALSE,0.63,FBA,1,B00SIBCFWY,https://www.amazon.com.mx/dp/B00SIBCFWY
Proteína Vegetal De Chicharo Organica Premium 1KG,HEALTHY SUPERFOODS,Salud y Cuidado Personal,3,Proteina Cosmetica | Proteina Pet Care Vegano | Proteina Sarcopenia,450,449,70,67,119,4.7,450,316,134,9,0,1,2978,4018,30,58,26100,0.23%,0.11%,219,18328,5/27/2021,,FALSE,2.27,FBA,1,B0962HD47X,https://www.amazon.com.mx/dp/B0962HD47X
Easy Fit by Julia Ritz| Proteina + Colágeno Premium hidrolizado GRASS-FED | Suplemento alimenticio en polvo | 25 g de proteína |1 g NET CARB | HWPI GRASS-FED | 10 g de Colágeno hidrolizado | Pre + Probióticos | Cont Net 455gr | By Julia Ritz (Vainilla),EASY FIT BY JULIA RITZ,Salud y Cuidado Personal,3,Proteina Alta En Fibra Bajo En Sodio | Proteina Nutraceutico | Proteina Sarcopenia,665,665,74,82,15,4.5,665,495.32,169.68,9,0,1,6337,6411,24,39,25935,0.16%,0.11%,1729,19317.48,1/15/2025,,TRUE,1.28,FBA,1,B0DT7HJM1K,https://www.amazon.com.mx/dp/B0DT7HJM1K
"Bragg, Levadura Nutricional sin gluten, 127 gramos",Bragg,Alimentos y Bebidas,1,Proteina De Levadura,259,259.81,67,60,8380,4.7,259,174.82,84.18,5,4,6,1888,1426,10,100,25900,0.38%,0.12%,3,2913.67,8/10/2012,,FALSE,0.4,MCH,1,B002863BIW,https://www.amazon.com.mx/dp/B002863BIW
"Proteína Vegana Orgánica en Polvo | Classic Plus | Proteína Vegetal de 5 Superalimentos como Quinoa y Semillas de Chía | Sin lactosa, Soja, Sintéticos, ni transgénicos | 30 Porciones, Vainilla",Sunwarrior,Salud y Cuidado Personal,1,Proteina Pet Care Vegano,979.41,976.23,77,78,1753,4.4,979.41,758.47,220.94,5,0,1,5862,10165,30,26,25435.95,0.12%,0.13%,15,19720.22,9/26/2017,,TRUE,2,FBA,2,B0719SC7QF,https://www.amazon.com.mx/dp/B0719SC7QF
"Athletika Labz | Proteína Whey | 22 g de Proteína | 63 Servicios | Sabor Chocolate | Post Entrenamiento | Perfil Completo de Aminoácidos | 5lb (2,27kg)",ATHLETIKA LABZ,Salud y Cuidado Personal,2,Proteina Cosmetica | Proteina Sarcopenia,1119,930.27,77,65,44,4.5,1119,860.82,258.18,10,0,1,7895,9753,30,23,24940.88,0.09%,0.11%,567,19798.86,1/23/2024,,TRUE,5.84,FBA,1,B0CT67TZG7,https://www.amazon.com.mx/dp/B0CT67TZG7
Scifit | Nitro-Mix Protein | Proteínas Whey-Iso Zero Carb-Gainer| 12 Sobres | Variedad de Sabores | Pre-Post Entrenamiento | 12 Packs,SCIFIT,Salud y Cuidado Personal,1,Proteina Nutraceutico,399,479.83,69,80,27,4.5,399,276.96,122.04,9,0,1,7219,4605,4,55,24312.7,0.24%,0.09%,900,15232.8,9/20/2023,,FALSE,1.54,FBA,1,B0CJKY8N85,https://www.amazon.com.mx/dp/B0CJKY8N85
"MYO-VECTOR Myo Vector Whey, 100% Suero de leche, Mezcla de proteínas, Baja en carbohidratos, 5 Lbs (Vainilla)",MYO-VECTOR,Salud y Cuidado Personal,1,Proteina Baja En Sodio,1149,1049,77,65,9,4.8,1149,886.78,262.22,10,4,5,12319,9958,20,21,24129,0.06%,0.07%,2681,3724.48,1/3/2024,,FALSE,5.86,FBA,1,B0CRJVT2SQ,https://www.amazon.com.mx/dp/B0CRJVT2SQ
Nupec Alimento para Perro Renal Care 2 Kg,Nupec,Productos para animales,1,Proteina Pet Care,479,484.38,69,59,93,4.6,479,332.05,146.95,9,4,9,1371,1582,18,50,23950,0.41%,0.29%,258,1844.72,11/13/2022,,FALSE,4.45,MCH,1,B0BMBBMTSC,https://www.amazon.com.mx/dp/B0BMBBMTSC
"Hill's Science Diet Puppy, alimento saludable para perro cachorro sabor pollo 2Kg",Hill's Science Diet,Productos para animales,1,Proteina Pet Care,472.07,470.03,69,86,9810,4.8,472.07,326.08,145.99,5,4,4,316,291,2,50,23603.5,0.41%,0.28%,2,4076,8/5/2012,,TRUE,4.61,MCH,4,B001VIY7N6,https://www.amazon.com.mx/dp/B001VIY7N6
Pro 70 Performance Princess Woman Whey Protein | Suplemento Nutricional de Proteína de Suero de Leche | Envase de 2.1 KG | 70 Servicios | Alta Calidad y Eficiencia para Mujeres Activas | Ideal para Recuperación y Energía | Sin Gluten ni Azúcares Añadidos | Bajo en Carbohidratos (Vainilla),PRO70,Salud y Cuidado Personal,2,Proteina Alta En Fibra Bajo En Sodio | Proteina Baja En Sodio,753.3,788.1,85,82,33,4.4,753.3,640.3,113,9,0,1,5927,9369,30,29,22950.36,0%,0%,695,18568.7,7/18/2024,,TRUE,,MCH,9,B0D9R5XCZ6,https://www.amazon.com.mx/dp/B0D9R5XCZ6
Dogelthy Gastro Aid. Pre + Probioticos con +3 Billones de UFC x Scoop. Suplemento para Perros. Complemento para Croquetas o Dieta Barf de 270g (Pescado),Dogelthy,Productos para animales,1,Proteina Pet Care,22870,647.98,85,78,869,4.4,22870,19373.12,3496.88,5,0,1,90,76,0,800,22870,6.49%,0.27%,26,15498496,8/8/2023,,TRUE,0.77,MCH,1,B0CF64R8Y1,https://www.amazon.com.mx/dp/B0CF64R8Y1
Croquetas Science Diet / Hill's u/d,HILL'S PRESCRIPTION DIET,Productos para animales,1,Proteina Pet Care,22870,1271,85,60,122,4.6,22870,19340.03,3529.97,10,0,1,13709,12450,0,1,22870,< 0.01%,0.27%,187,19340.03,7/28/2015,,FALSE,8.62,MCH,1,B0050JL3WK,https://www.amazon.com.mx/dp/B0050JL3WK
"HABITS BY NOT A FANCY KITCHEN - High Performance - presentación de 1.185 Kg Proteína Vegana en Polvo - 30 g de Proteína Vegetal Por Porción - KETO Friendly, Libre de Gluten, Sin Azúcares Añadidos, 6g de BCAAS, 1.5 G Carbs, No GMO - Aprox. 30 Porciones Sabor Cacao - HAB-SPV03 - 1185 g",HABITS BY NOT A FANCY KITCHEN,Alimentos y Bebidas,1,Proteina Pet Care Vegano,22870,1599,49,70,1,5,22870,11123.8,11746.2,8,0,1,19658,15302,0,,22870,< 0.01%,0.12%,22870,0,2/4/2025,,FALSE,2612.48,MCH,1,B0DW53BPPT,https://www.amazon.com.mx/dp/B0DW53BPPT
"SESEN - Proteína Vegana Sabor Vainilla 850 g - Aminoácidos, Enzimas digestivas, Ingredientes naturales, Suplemento Alimenticio, Vegan Protein, Sin Gluten, Sin Colorantes",SESEN,Salud y Cuidado Personal,1,Proteina Pet Care Vegano,22870,850,85,51,15,4.3,22870,19365.56,3504.44,10,0,1,30463,24039,0,,22870,< 0.01%,0.12%,1525,0,4/4/2023,,FALSE,2.12,MCH,1,B0C1M5NDHJ,https://www.amazon.com.mx/dp/B0C1M5NDHJ
LIFE 360+ Vegan Protein | 620 gramos | Proteína Vegana (Vegetal) de Soya | Sabor Chocolate | Suplementos Alimenticios | Proteína Vegetal | Scoop Dosificador incluido | 620 Gramos por Envase,LIFE 360 ,Salud y Cuidado Personal,1,Proteina Pet Care Vegano,22870,599,85,70,35,3.7,22870,19367.78,3502.22,10,0,1,35808,30460,0,9,22870,0.04%,0.12%,653,174310.02,6/12/2023,,TRUE,1.57,MCH,1,B0C84Y7LYS,https://www.amazon.com.mx/dp/B0C84Y7LYS
Euren BP Suplemento Alimenticio de Proteína y Fibra Sabor Vainilla 1050 g – RAAM Laboratorios,Genérico,Salud y Cuidado Personal,1,Proteina Alta En Fibra,22870,948,85,49,0,,22870,19361.34,3508.66,,0,1,65503,42121,0,,22870,< 0.01%,0.18%,,0,5/5/2025,,FALSE,2.8,MCH,1,B0F7N6RTFL,https://www.amazon.com.mx/dp/B0F7N6RTFL
WELLTHY | Proteína Vegana Sabor Chocolate. 900g. 25g de Proteína por Porción. Gluten Free. Low Carb. Sugar Free. Plant Based. 30 Porciones por envase,WELLTHY,Alimentos y Bebidas,1,Proteina Pet Care Vegano,449,463.86,71,82,589,4.6,449,316.58,132.42,5,0,1,1967,1693,173,50,22450,0.24%,0.11%,38,15829,8/28/2022,,TRUE,2.03,FBA,5,B0BGYFQZTM,https://www.amazon.com.mx/dp/B0BGYFQZTM
"Wellthy Proteina Vegana sabor Vainilla 900g. 24.5 de Proteína por Scoop, 30 PorcionesPlant Based Peas & Rice Protein, Glutten Free, 100% Libre de soya, Non GMO, Bottle Free.",WELLTHY,Alimentos y Bebidas,2,Proteina Alta En Fibra | Proteina Pet Care Vegano,440,498.89,70,76,60,4.3,440,309.68,130.32,9,0,1,1118,1688,151,50,22000,0.4%,0.17%,367,15484,3/21/2023,,TRUE,2.03,FBA,1,B0BZWPDCG7,https://www.amazon.com.mx/dp/B0BZWPDCG7
Pet Naturals Suplementos Naturales Daily Probiotics para Perros,Pet Naturals,Productos para animales,1,Proteina Pet Care,196.71,196.84,61,53,4067,4.4,196.71,120.77,75.94,5,0,1,716,768,30,100,19671,0.81%,0.24%,5,12077,8/5/2012,,FALSE,0.18,MCH,1,B004S7CN42,https://www.amazon.com.mx/dp/B004S7CN42
"WE White Elephant | WEkids, Malteada Nutritiva en Polvo de Sabor Fresa para Niños, Hecha con Ingredientes Orgánicos, Adicionada con Omega 3 de Linaza, Proteína Vegetal, Vitaminas, Minerales, Vegetales, Superfoods y Probióticos, Producto Vegano y Sin Químicos",WE WHITE ELEPHANT,Salud y Cuidado Personal,1,Proteina Sarcopenia,430,430,72,68,11,3.9,430,308.87,121.13,9,0,1,4194,6766,5,44,18920,0.18%,0.08%,1720,13590.28,12/31/2024,,TRUE,0.88,FBA,1,B0DVTJ2WPY,https://www.amazon.com.mx/dp/B0DVTJ2WPY
"Liness Proteína de Suero de Leche, WPI 90%, 25g proteina por proción, Sin azúcar, sin gluten, Sin lactosa, Sin GMO, Endulzado con Estevia, adicionado con probióticos para salud intestinal, enzimas digestivas y antioxidantes, cumple con tus requerimientos proteicos con LINESS | 30 porciones | 908g (Vainilla Francesa)",LINESS LIFE OF WELLNESS,Salud y Cuidado Personal,1,Proteina De Levadura,1399,1399,80,83,3,5,1399,1113.49,285.51,9,0,1,9853,13658,4,13,18187,0.05%,0.09%,6062,14475.37,10/31/2024,,TRUE,2.27,FBA,4,B0DL5CV8YR,https://www.amazon.com.mx/dp/B0DL5CV8YR
"Forzagen | Proteína Vegan Pro 360 | 20 g de Proteína | Proteína Vegana - Vegetal - Vegetariana | 28 servicios | Sabor Malteada de Chocolate | Post Entrenamiento | Libre de Soya, Gluten, Lactosa, OGM | Con Superfoods | 2lb (907 g)",Forzagen,Salud y Cuidado Personal,1,Proteina Pet Care Vegano,848.95,889.57,76,79,527,4.4,848.95,645.45,203.5,5,0,1,19542,10425,4,20,17812.6,0.1%,0.09%,34,12909,10/15/2018,,TRUE,2.38,FBA,1,B07JLCL9C6,https://www.amazon.com.mx/dp/B07JLCL9C6
"LADY FIT Women Protein vainilla 3 lbs, proteina de suero de leche para la mujer, baja en carbohidratos, con vitamina C, acido hialurónico y colágeno",LADY FIT,Salud y Cuidado Personal,1,Proteina Baja En Sodio,22870,624.33,85,53,106,4.4,22870,19359.11,3510.89,10,0,1,8399,9525,0,26,17654,0.07%,0.05%,167,503336.86,2/19/2020,,FALSE,3.44,MCH,1,B084Z3X6LR,https://www.amazon.com.mx/dp/B084Z3X6LR
Virbac Nutriplus 30 Tabletas Suplemento nutricional para Perros,Virbac,Productos para animales,1,Proteina Pet Care,325,325,69,51,3,4.6,325,222.95,102.05,9,0,1,1364,1405,30,50,16250,0.41%,0.19%,5417,11147.5,7/28/2025,,FALSE,0.26,FBA,1,B0FKF71YYX,https://www.amazon.com.mx/dp/B0FKF71YYX
"SHINE - Suplemento Natural para Piel y Pelo de Perros | Reduce la Caída del Pelo | Alivia Comezón por Irritación | Pelaje Más Brillante y Suave | Con Omega 3, Biotina y Vitamina C | (60 Soft Chews)",Waggys,Productos para animales,1,Proteina Pet Care,314,307.25,68,74,38,4.2,314,213.56,100.44,9,0,1,1844,1736,10,50,15700,0.41%,0.19%,413,10678,10/21/2024,,TRUE,0.33,FBA,1,B0DKLK8LSG,https://www.amazon.com.mx/dp/B0DKLK8LSG
"Kevala, Levadura Nutricional Premium, Hojuelas Grandes, 240g (8.5 oz)",kevala,Alimentos y Bebidas,1,Proteina De Levadura,279.44,279.44,66,84,519,4.7,279.44,184.6,94.84,4,0,1,1229,1980,100,50,13972,0.19%,0.07%,27,9230,9/27/2020,,TRUE,1.9,FBA,1,B06XCZYSQZ,https://www.amazon.com.mx/dp/B06XCZYSQZ
"Fancy Pets MS Colágeno Hidrolizado para Perros y Gatos | Suplemento para Articulaciones, Huesos y Piel Saludable | 200 g",Fancy Pets,Productos para animales,1,Proteina Pet Care,268.06,249.31,61,80,49,4.5,268.06,162.76,105.3,8,4,2,1494,1173,30,50,13403,0.41%,0.16%,274,4069,10/15/2024,,TRUE,0.46,MCH,1,B0DK5V4QTM,https://www.amazon.com.mx/dp/B0DK5V4QTM
Forzagen | ProPack Protein | Proteínas Whey-Iso-Gainer| 12 Sobres | Variedad de Sabores | Pre-Post Entrenamiento | 12 pack,Forzagen,Salud y Cuidado Personal,1,Proteina De Levadura,398,421.93,69,84,20,4.7,398,276.04,121.96,9,0,1,11830,8056,4,31,13031.34,0.12%,0.06%,652,8557.24,9/20/2023,,FALSE,1.41,FBA,1,B0CJLDL48Q,https://www.amazon.com.mx/dp/B0CJLDL48Q
FLORA01 | Barras de Proteina | Barrita Des__Ayuno | Pre entreno | Alto en proteína y fibra | Libre de aditivos y azúcar añadida | 12 gr de proteína | Sabor CHOCO AVELLANA| Caja de 4 piezas de 50gr C/U,Flora 01,Salud y Cuidado Personal,2,Proteina Alta En Fibra | Proteina Alta En Fibra Bajo En Sodio,182.61,168.12,56,71,7,4.8,182.61,103.07,79.54,8,0,1,2025,3288,30,69,12455.94,0%,0%,1779,7111.83,1/12/2025,,FALSE,0.49,MCH,1,B0DSWR7NKW,https://www.amazon.com.mx/dp/B0DSWR7NKW
"Wildmountain, Proteína Vegana de Arroz Integral Suplemento Alimenticio Sin Azúcar 1 Kg",WILDMOUNTAIN PROTEIN,Salud y Cuidado Personal,1,Proteina Pet Care Vegano,549,549,71,74,60,4.1,549,390.68,158.32,9,0,1,10260,9786,0,22,12072.51,0.1%,0.06%,201,8594.96,10/16/2021,,FALSE,2.23,FBA,2,B09JQ86SCP,https://www.amazon.com.mx/dp/B09JQ86SCP
"SESEN - Proteína de Suero de Leche + Colágeno Hidrolizado Sabor Chocolate 750 g - Proteína ISO, Enzimas digestivas, Péptidos de Colágeno, Suplemento Alimenticio, ISO Protein, Sin Gluten, Sin Colorantes, Colágeno con Proteína",SESEN,Salud y Cuidado Personal,1,Proteina Pet Care Vegano,979,971.76,77,46,9,4,979,755.45,223.55,10,4,2,17040,13789,3,12,11683,0.06%,0.06%,1298,4532.7,4/4/2023,,FALSE,2.6,FBA,1,B0C1KLLB58,https://www.amazon.com.mx/dp/B0C1KLLB58
5H8 Nutrition L Carnitina Liquida Naranja 480 ml,5H8 Nutrition,Salud y Cuidado Personal,1,Proteina Baja En Sodio,329.9,299.9,67,82,46,4.6,329.9,221.26,108.64,9,0,1,4818,8951,75,28,9187.64,0.08%,0.03%,200,6195.28,12/10/2017,,FALSE,1.19,FBA,1,B075834GFS,https://www.amazon.com.mx/dp/B075834GFS
VIZANA NUTRITION | Levadura Nutricional Fortificada(Complejo B) en Polvo 200g,Vizana Nutrition,Salud y Cuidado Personal,1,Proteina De Levadura,215,215,55,84,181,4.7,215,117.79,97.21,5,0,1,6572,5740,10,42,9030,0.16%,0.04%,50,4947.18,7/23/2019,,TRUE,0.46,FBA,1,B07VMHQGJM,https://www.amazon.com.mx/dp/B07VMHQGJM
FLORA01 | Barras de Proteina | Barrita Des__Ayuno | Pre entreno | Alto en proteína y fibra | Libre de aditivos y azúcar añadida | 12 gr de proteína | Sabor FRESA | Caja con 4 piezas de 50gr C/U,Flora 01,Salud y Cuidado Personal,2,Proteina Alta En Fibra | Proteina Alta En Fibra Bajo En Sodio,183.28,183.49,57,62,8,4.3,183.28,103.62,79.66,8,0,1,3146,5934,30,46,8458.9,0%,0%,1057,4766.52,1/12/2025,,FALSE,0.66,MCH,1,B0DSWRTN37,https://www.amazon.com.mx/dp/B0DSWRTN37
"FLORA01, Barras de proteína Des__Ayuno, Sabor natural, Libre de sellos, 12 gr de proteína por barra, Caja con 4 piezas",Flora BioHack,Salud y Cuidado Personal,2,Proteina Alta En Fibra | Proteina Alta En Fibra Bajo En Sodio,138,138,52,69,75,4.3,138,71.99,66.01,7,0,1,1729,6364,2,60,8280,0%,0%,110,4319.4,4/3/2024,,FALSE,0.6,MCH,1,B0CZWVWJWB,https://www.amazon.com.mx/dp/B0CZWVWJWB
"VIZANA NUTRITION | Proteína de Hemp Orgánica Certificada USDA en Polvo 200g, Origen: Canadá",Vizana Nutrition,Salud y Cuidado Personal,1,Proteina Alta En Fibra,225,225,56,80,93,4.4,225,126.12,98.88,6,0,1,5480,6968,5,33,7425,0.26%,0.06%,80,4161.96,7/23/2019,,FALSE,0.46,FBA,1,B07VLCB1YF,https://www.amazon.com.mx/dp/B07VLCB1YF
"Advance Nutrition Proteina Hydrotein Vegan Vaina de Cacao - 1.996 Kg, 4.4 Lb",Advance,Salud y Cuidado Personal,1,Proteina Pet Care Vegano,999,989.53,76,59,41,4.2,999,762.72,236.28,10,0,1,19736,14307,4,7,6985.08,0.03%,0.04%,170,5339.04,7/8/2020,,FALSE,5.03,FBA,1,B082KFB83S,https://www.amazon.com.mx/dp/B082KFB83S
FLORA01 | Barras de Proteina | Barrita Des__Ayuno | Pre entreno | Alto en proteína y fibra | Libre de aditivos y azúcar añadida | 12 gr de proteína | Sabor BROWNIE | Caja con 4 piezas de 50gr C/U,Flora 01,Salud y Cuidado Personal,2,Proteina Alta En Fibra | Proteina Alta En Fibra Bajo En Sodio,162.33,168.36,53,69,1,5,162.33,85.87,76.46,8,0,1,4053,7378,30,32,5370.81,0%,0%,5371,2747.84,5/6/2025,,FALSE,0.44,MCH,1,B0F7TMD9VL,https://www.amazon.com.mx/dp/B0F7TMD9VL
Prosa 4 en 1 Crystal Protein Gel Tratamiento de pestañas,Prosa,Belleza,1,Proteina Cosmetica,104,102.4,44,57,320,4.3,104,45.64,58.36,4,4,5,6272,6359,4,50,5200,0%,0%,16,456.4,12/25/2017,,FALSE,0.09,FBA,1,B0727TGPJG,https://www.amazon.com.mx/dp/B0727TGPJG
Essentials PROTEINA VEGANA | Sabor Vainilla | Proteína de chícharo + proteína de arroz | Contiene Enzimas digestivas: Bromelina + Papaína | Adicionada con probióticos | Sin azúcar | Sin gluten,NLS ESSENTIALS,Salud y Cuidado Personal,1,Proteina Nutraceutico,450,450,72,76,36,4.3,450,321.81,128.19,8,0,1,22486,15431,13,11,4511.25,0.05%,0.02%,125,3539.91,6/1/2023,,TRUE,1.34,FBA,2,B0C9V9D6KJ,https://www.amazon.com.mx/dp/B0C9V9D6KJ
"NAIMA Proteína Aislada de Soya, 1 kg | Suplemento Alimenticio 100% Natural, Sin Rellenos ni Aditivos | Proteína Vegana, Baja en Carbohidratos y Grasas, Libre de Gluten | Atletas, Estilo de Vida Activo",NAIMA,Salud y Cuidado Personal,1,Proteina Alta En Fibra Bajo En Sodio,366.28,369.99,67,74,25,4.2,366.28,244.29,121.99,8,0,1,25104,14784,5,12,4439.88,0%,0%,178,2931.48,11/30/2021,,TRUE,2.36,FBA,1,B0BCH2DR5N,https://www.amazon.com.mx/dp/B0BCH2DR5N
"Nupki Empanizador - Quinoa, avena, amaranto y coco (2 de 240g.). 5.5g de proteína por porción de 30g. Totalmente nutritivo, bajo en sodio, aporta proteínas, fibra, potasio y calcio.",NUPKI,Salud y Cuidado Personal,1,Proteina Alta En Fibra Bajo En Sodio,199,199,57,70,23,3.8,199,112.96,86.04,8,0,1,11702,10544,7,22,4378,0%,0%,190,2485.12,5/20/2020,,TRUE,1.12,FBA,1,B088YFG7T5,https://www.amazon.com.mx/dp/B088YFG7T5
"Wildmountain, Proteína de Chícharo Vegetal Suplemento Alimenticio Sin Azúcar 500 gr",WILDMOUNTAIN PROTEIN,Alimentos y Bebidas,1,Proteina Pet Care Vegano,305,296,65,80,305,4.5,305,199.42,105.58,4,0,1,8486,12504,7,12,3660,0.06%,0.02%,12,2393.04,11/24/2020,,TRUE,1.21,FBA,2,B08P666HV2,https://www.amazon.com.mx/dp/B08P666HV2
FLORA01 | Barras de Proteina | Barrita Des__Ayuno | Pre entreno | Alto en proteína y fibra | Libre de aditivos y azúcar añadida | 12 gr de proteína | Sabor MAZAPAN | Caja de 4 piezas de 50gr C/U,Flora 01,Salud y Cuidado Personal,1,Proteina Alta En Fibra,172.87,181.39,54,69,1,5,172.87,94.14,78.73,7,0,1,12525,14243,30,18,3212.56,0.14%,0.03%,3213,1694.52,5/6/2025,,FALSE,0.49,MCH,1,B0F7TFW29X,https://www.amazon.com.mx/dp/B0F7TFW29X
"Hasaki Sanki - Suplemento Alimenticio con Postbióticos de Cacao, Proteína, Probióticos, Vitaminas y Minerales, Chocolate, Digestión, 560 gr",Sanki,Salud y Cuidado Personal,1,Proteina Nutraceutico,1540,1540,80,85,12,4.9,1540,1238.59,301.41,8,0,1,22778,17505,30,2,3080,< 0.01%,0.01%,257,2477.18,4/10/2023,,TRUE,1.28,FBA,1,B0BZT2DNS7,https://www.amazon.com.mx/dp/B0BZT2DNS7
"Hill's Prescription Diet k/d Kidney Care con pollo seco comida para perro, bolsa de 27 libras",HILL'S PRESCRIPTION DIET,Productos para animales,1,Proteina Pet Care,2940,2854.19,79,84,417,4.7,2940,2328.1,611.9,4,0,5,2406,2889,9,,2940,< 0.01%,0.04%,7,0,3/1/2016,,TRUE,27.95,MCH,1,B01AWFT04E,https://www.amazon.com.mx/dp/B01AWFT04E
"Vega Protein & Greens, Chocolate, Tub, 28.7 oz",Vega,Salud y Cuidado Personal,1,Proteina Cosmetica,961,1371.98,77,65,4545,4.5,961,742.56,218.44,5,4,4,13799,22696,4,3,2883,0%,0%,1,556.92,11/6/2014,,TRUE,2.1,FBA,1,B079PHG9HB,https://www.amazon.com.mx/dp/B079PHG9HB
"IQBAR Barras de proteína Keto para cerebro y cuerpo, barras de chocolate y sal de mar, barras de 36 unidades, barras energéticas de bajo contenido en carbohidratos, barras veganas de alta fibra y barras de repuesto para comidas bajas en azúcar, aperitivos veganos",IQ BAR,Salud y Cuidado Personal,2,Proteina Alta En Fibra | Proteina Alta En Fibra Bajo En Sodio,2870.39,2776.67,82,83,51,4.5,2870.39,2358.16,512.23,6,0,4,48798,99015,40,,2870.39,0%,0%,56,0,6/4/2020,,TRUE,4.06,MCH,1,B086XKYKNV,https://www.amazon.com.mx/dp/B086XKYKNV
"Pro 70 Performance Princess Woman Whey Protein, Suplemento Nutricional de Proteína de Suero de Leche, Envase de 1 kg (33 Servicios), Alta Calidad para Mujeres Activas, Ideal para Recuperación y Energía, Sin Gluten ni Azúcares Añadidos, Bajo en Carbohidratos (Fresa)",PRO70,Salud y Cuidado Personal,2,Proteina Alta En Fibra | Proteina Alta En Fibra Bajo En Sodio,423,469.18,85,82,8,4.8,423,359.55,63.45,8,0,1,12792,17453,30,6,2810.22,0%,0%,351,2157.3,7/18/2024,,TRUE,,MCH,9,B0D9R5KSM3,https://www.amazon.com.mx/dp/B0D9R5KSM3
IQBAR Barras de proteína Keto Brain and Body – Barras de banana y nuez Keto – Barras de energía de 36 unidades – Barras de proteínas bajas en carbohidratos – Barras veganas de alta fibra y barras de repuesto de comidas bajas en azúcar – aperitivos veganos,IQ BAR,Alimentos y Bebidas,1,Proteina Alta En Fibra,2645,2645,82,67,20,4.5,2645,2166.53,478.47,8,0,3,36425,29437,30,,2645,< 0.01%,0.02%,132,0,2/8/2022,,TRUE,4.06,MCH,1,B086XL2GYY,https://www.amazon.com.mx/dp/B086XL2GYY
"BOOST Bebida Nutricional Completa Alta En Proteínas Con Fibra, Muy Vainilla, Botella De 8 Fl Oz, Paquete De 24",BOOST,Alimentos y Bebidas,1,Proteina Alta En Fibra,2640,2459.97,80,59,6934,4.6,2640,2124.22,515.78,5,0,2,14620,9898,20,,2640,< 0.01%,0.02%,0,0,9/6/2020,,FALSE,15.2,MCH,1,B084HFV4MM,https://www.amazon.com.mx/dp/B084HFV4MM
IQBAR Barras de proteína Keto Brain and Body – Barras de proteína Keto variadas para amantes del chocolate y las frutas – Barras energéticas de 24 unidades – Barras de proteínas bajas en carbohidratos – Barras veganas de alta fibra y barras de repuesto de comidas bajas en azúcar,IQ BAR,Salud y Cuidado Personal,2,Proteina Alta En Fibra | Proteina Alta En Fibra Bajo En Sodio,2279.89,2242.85,82,81,418,4.4,2279.89,1860.69,419.2,4,0,4,98496,97649,12,,2279.89,0%,0%,5,0,2/8/2022,,TRUE,2.71,FBA,1,B086XLJNDR,https://www.amazon.com.mx/dp/B086XLJNDR
One Nature 3Kg Proteina Vegana Certificada En Polvo 100% Vegetal (CHOCOLATE),ONE NATURE,Salud y Cuidado Personal,1,Proteina Pet Care Vegano,2190,2190,81,76,81,4.3,2190,1766.19,423.81,6,0,1,27962,24438,2,3,2190,0.01%,0.01%,27,5298.57,11/28/2017,,TRUE,7.19,MCH,3,B077R1DPXQ,https://www.amazon.com.mx/dp/B077R1DPXQ
"Vega Sport Protein Powder Mocha (45 Servings, 4lb 3.9oz) - Plant Based Vegan Protein Powder, BCAAs",Vega,Salud y Cuidado Personal,1,Proteina Sarcopenia,2101,2836.9,81,77,484,4.3,2101,1699.33,401.67,4,0,4,15095,21829,0,,2101,< 0.01%,< 0.01%,4,0,1/9/2019,,TRUE,4.92,FBA,1,B07HM5ZK5Q,https://www.amazon.com.mx/dp/B07HM5ZK5Q
"Quest Nutrition Barra de proteínas Choc Chip de masa de galletas. Barra de reemplazo de comida baja en carbohidratos con 20 gramos de proteína. Alta fibra, sin gluten, 12 unidades (paquete de 2)",Quest,Salud y Cuidado Personal,1,Proteina Alta En Fibra,2100.32,2585.7,81,50,0,4.6,2100.32,1705.53,394.79,9,0,1,155277,151498,2,92,2100.32,0.74%,0.02%,1166,156908.76,4/15/2016,,FALSE,3.45,MCH,1,B017USQGFC,https://www.amazon.com.mx/dp/B017USQGFC
"Jevity 1.2 Cal Nutrición de alta proteína con mezcla de fibra patentada, listo para usar, 8 onzas líquidas (Paquete de 24)",Jevity,Belleza,2,Proteina Alta En Fibra | Proteina Alta En Fibra Bajo En Sodio,2051.04,1959.31,79,72,85,4.4,2051.04,1625.84,425.2,6,0,11,69421,53297,30,,2051.04,0%,0%,24,0,5/15/2014,,FALSE,14.86,MCH,1,B000ARPKA8,https://www.amazon.com.mx/dp/B000ARPKA8
